user_id,gender,age,edu,play_time,payment,o,register_time,love_type
0fe80cc495d0d587f6c9ab855c2ff844,1,3,1,0.0,50.4,"116.38,39.94",640.0,0
0fe9e68bee3ce0ea364a4cbab1484604,1,3,2,3268.0,49.0,"116.50,39.97",3687.0,4
0feadcfdc8b62caa3e5fc193137a5490,2,4,2,0.0,23.0,"116.14,39.75",904.0,2
0ff0788cc243bf3433a9289517d98638,3,3,1,48.0,46.5,"116.31,40.11",684.0,5
0ff07e9eb6b88f54a432daee327f5fcb,3,3,2,0.0,32.0,"116.21,40.23",323.0,3
0ff4afbd7f4b476da06fcbda46689444,1,5,2,0.0,34.5,"116.46,39.86",568.0,5
0ff80136f5169be8246e906d05657c25,2,4,0,28.0,31.4,"116.56,40.00",253.0,3
0ffc3d6213898cb6c12fc25997db1571,3,3,1,127.0,54.14285714285714,"116.73,40.12",138.0,2
0fff8007f6c9eabcab8051d75c24de56,1,4,1,0.0,47.0,"116.49,39.82",846.0,2
10028af4db7a8971223d0a68829a7858,1,2,2,1945.0,51.85714285714285,"116.65,39.89",2066.0,3
1007276aca77b055a994d99201416ebb,3,3,0,0.0,52.66666666666666,"116.16,39.72",745.0,2
10106611fd0ffcdbf9ceb5f637e59c47,1,2,3,0.0,45.125,"116.44,40.02",248.0,4
101dc9d75f2e9211eb9f020b557d2f20,2,4,0,183.0,51.375,"116.31,39.86",241.0,0
1023dfe7070cbe8e1474a1a2f281c89e,2,4,1,0.0,65.5,"116.73,40.29",316.0,4
102b72d8ec4621f51909142ddf158899,2,1,3,2800.0,53.511627906976734,"116.50,39.78",3543.0,2
102c37040e4f2bd8fa3faf8cc661972b,2,4,3,0.0,38.857142857142854,"116.16,40.07",288.0,3
102e34fd805265377f95f64cd5e53546,3,3,3,12.0,38.5,"116.29,39.86",939.0,4
10334659a7a224f3e4781bd4150dca3c,3,3,0,102.0,52.5974025974026,"116.00,39.69",653.0,5
1036c24c895b53e828b3b47f99fbf258,3,3,1,0.0,28.0,"116.39,39.68",647.0,3
103a41ef630f0f129ef796d6b1547794,1,2,3,117.0,39.41666666666666,"116.59,40.04",1097.0,5
104c7300191738780bf82aa079648e8d,2,3,1,6830.0,50.39473684210525,"116.55,39.92",7142.0,1
104fba1b99bb6ee32899251105bb881c,1,1,3,0.0,77.5,"116.38,40.10",504.0,3
1053bcbd349d73e848f1c14297c49e5a,2,5,2,0.0,11.0,"116.48,39.86",67.0,1
105cd7ac74c3a636439afa11a44e4f97,2,2,2,0.0,46.54347826086956,"116.36,39.95",719.0,0
1065607c015bc71c09db9e8da38a80e0,2,4,2,609.0,64.22222222222223,"116.16,39.93",1366.0,2
107039fa44f9c62be569d81906250ddc,3,3,0,2780.0,46.58139534883721,"116.32,39.73",2968.0,4
107504dbcbe70f3f8270b14806a43ddb,3,3,2,0.0,40.5,"116.55,40.03",555.0,1
107badf14b52f4171a3fef1d56082008,2,5,0,432.0,36.5,"116.27,40.00",760.0,5
10847dc4b916b6555d680446bcd11a6d,1,4,3,0.0,61.0,"116.52,39.86",899.0,0
108772185c06a2becfe9cc51e3018be2,2,4,2,3300.0,60.36,"116.68,39.90",4127.0,4
108885a3c48287b04be8b699f51d9a83,1,3,2,1840.0,47.075,"116.45,39.67",2608.0,5
1091c66876e890db2b32ebe565503d3d,1,3,3,334.0,51.047619047619044,"116.10,39.74",762.0,4
109b0cc524e1d37f8722137d16c062da,1,1,0,0.0,43.0,"116.29,40.14",671.0,0
10a4d80c001ac2a49f0cd131bd50de07,3,3,2,0.0,41.16666666666666,"116.32,39.62",664.0,3
10a792027544dce8e96fe03528f27c08,1,4,2,130.0,57.46153846153846,"116.61,39.91",436.0,5
10a8d9db745624243038aff889423438,2,2,1,610.0,55.16666666666666,"116.11,39.68",1332.0,5
10aee8672f430a026ee37f75d897140f,2,3,0,29.0,39.2,"116.48,39.74",333.0,4
10b1a026e683b2b3c38df06de1f13fa8,1,2,3,740.0,32.0,"116.24,40.08",1323.0,5
10b3e06c835d86a099c4b89539591715,2,3,3,0.0,45.5,"116.12,40.13",813.0,4
10b4f96ce59c0c04ab1ff5d120ca2d44,2,3,1,0.0,46.70149253731344,"116.58,40.07",845.0,1
10c4da2ef7c4fb8ab169e12041c2e30f,1,2,1,2468.0,44.17241379310346,"116.46,40.01",3259.0,3
10d1cd1e5b8f9a618e08c9f7584f7283,1,5,3,847.0,52.57142857142857,"116.62,39.87",1415.0,5
10d2483f711c6f555ae5d4ad35bd218b,3,3,0,1524.0,47.29166666666666,"116.67,39.66",2141.0,2
10d54220769bac03ec689bcd951d9cd7,2,1,2,0.0,54.16666666666666,"116.24,40.04",105.0,4
10dad53375b8db82846b13cf60e0ae5b,3,3,1,819.0,50.8984375,"116.40,39.90",959.0,3
10ea9b03292086bcb30996ca2732b4ca,2,4,2,39.0,52.53846153846154,"116.26,39.87",453.0,5
10f9e0dfdf82d8c807abff4ef0858b46,1,3,3,74.0,49.0,"116.36,39.76",210.0,2
1100932f089ad9b794c825cb972893d9,2,1,3,1632.0,47.74418604651163,"116.22,40.29",2311.0,2
1107931a4b11c35f92fd3b60542730f1,2,3,1,143.0,42.0,"116.69,39.87",271.0,5
110ba24ec45a3493c9c713ccb9868461,3,3,1,1296.0,62.14285714285714,"116.23,39.93",1589.0,2
110cf779ec68509d9613926b39e0f000,2,4,3,0.0,51.5,"116.54,39.80",501.0,5
1110f58af3ab6920499e982fd9bce577,1,3,3,0.0,42.66666666666666,"116.13,39.73",405.0,0
1113cb6e9fea4848e33aae7ff81aed51,3,3,1,0.0,40.66666666666666,"116.67,39.86",161.0,3
11275b31cc8a6ab4f55efdd6cd6e5c98,1,4,0,0.0,41.18181818181818,"116.06,39.65",363.0,1
112b4fe10a3334627005adca4873a8f2,1,5,3,3902.0,51.32594936708861,"116.34,39.72",4188.0,5
112fddfd5253308d6d33f6f7e4facc78,1,1,1,0.0,41.833333333333336,"116.53,40.09",68.0,3
113300774b09a9956274e0f169b5e94f,2,4,3,160.0,40.17857142857143,"116.34,40.05",695.0,5
113525e73a541a291af0320f548c5cdf,2,4,2,3103.0,49.51020408163265,"116.16,39.74",3265.0,0
11365065a2d529e17cce88b9e9af5736,3,3,0,795.0,50.055555555555564,"116.37,39.70",1721.0,4
1136fe307bf3457250beef462fe1cf2d,1,3,1,62.0,63.5,"116.65,39.90",195.0,0
113962cb0e8c743e8395f150e825da9a,2,2,3,0.0,55.95121951219512,"116.31,40.00",232.0,4
113cfdf0da9690c3080b02fdc3c1be9e,2,1,2,0.0,47.5,"116.50,39.95",834.0,2
1141e1eb1e01e90dc68f4662ac4e3df8,2,2,2,306.0,71.75,"116.43,40.05",503.0,2
114cab8d6c088789910cd36b1ba6c484,2,3,0,0.0,53.80769230769231,"116.33,39.80",27.0,5
114f7fb7f72f859ca67cde888af7ba05,2,3,2,831.0,48.058823529411775,"116.47,39.94",872.0,0
1154cf2c3879658365d2fe01dbd24aa8,3,3,2,2560.0,48.92173913043478,"116.22,40.21",3183.0,3
11552ac14a2c047b863fcdfe78229701,3,3,0,248.0,55.21052631578947,"116.35,40.11",844.0,1
1158b9d3199e44024e97116a78b231e6,2,4,1,145.0,36.8,"116.62,40.30",906.0,2
115baa6a42f868c2b26b7aca579a8738,3,3,1,0.0,34.0,"116.45,39.98",175.0,2
115f395ea42577f5868a722b49a472cc,2,4,2,0.0,95.5,"116.51,39.89",115.0,5
1160650726754ba8599eeb01e3c5493c,1,4,1,5416.0,49.53048780487804,"116.74,40.06",6079.0,5
1168d24f41de2870daf9cce5f76736b8,2,4,0,0.0,63.57142857142857,"116.35,39.67",767.0,5
1169008fb76161531b927d639d378595,1,1,0,83.0,44.935483870967744,"116.30,40.06",582.0,2
116f08a99d1dfdd6b09ef10d66d55208,2,1,2,1887.0,50.27272727272727,"116.44,39.86",2725.0,3
117185b0eb26cdd1f57d62c3da5cb071,1,2,0,0.0,40.333333333333336,"116.53,39.93",772.0,2
1171db7671d1c9125a0ec846ca714cc9,1,3,3,0.0,81.0,"116.60,39.92",230.0,3
117da61dde5fee17943b067fa830f22d,1,3,3,1484.0,47.50378787878788,"116.33,40.03",2075.0,0
11811d4c65808df5f69c2907379d1bf5,1,3,0,2838.0,49.444444444444436,"116.25,39.87",3692.0,1
11832a09b36a9bb3db9542b8eea48e9e,3,3,1,471.0,54.66666666666666,"116.18,39.90",570.0,2
118415e5f004e6863f44c1cb16509ae5,1,1,3,99.0,43.441176470588225,"116.25,40.01",899.0,3
118e4c9f11db55f7514d51e47363073b,2,3,1,374.0,49.93567251461988,"116.33,40.05",695.0,0
119177514337f3d81948cea2cb7f816b,1,3,1,0.0,33.72727272727273,"116.28,39.95",726.0,0
11953cb4381863e47019d4621a864a60,3,3,3,192.0,48.65923566878982,"116.53,39.81",372.0,1
119958dfa15494979f65179338341bd7,1,1,2,1639.0,50.83760683760684,"116.61,39.83",2472.0,1
119b5c44921fc972fc9592db2da8daa0,2,3,2,2.0,45.92857142857143,"116.22,40.10",758.0,5
119c22c75134654240cf5d41ed849827,1,2,3,135.0,16.75,"116.55,40.01",511.0,2
11a6327a2c463cf26ccec39ec3157c91,1,2,2,2164.0,39.29545454545455,"116.24,40.16",2519.0,4
11a9f512f4dd2e1ba1bfa9bed107a594,1,3,3,623.0,51.4,"116.43,39.81",771.0,4
11ac418f9540374ac22454846ce13ef3,1,5,3,2069.0,50.69291338582677,"116.35,39.76",2976.0,5
11b3abfe92012d52fbddaf2479f7785c,2,4,1,0.0,56.0,"116.56,39.82",863.0,0
11c0adbf7be3655b7d30b983e0b1c4a1,1,4,2,0.0,58.09090909090909,"116.40,40.18",943.0,1
11c765bf69397a7ec942c4f451113656,1,2,2,0.0,57.0,"116.29,39.85",345.0,5
11cefbab463c5ac6d207ce24c24b1e64,1,4,1,0.0,42.5,"116.22,39.91",54.0,2
11d2ccd74444ca72133a6e86835b806c,1,6,2,629.0,44.58333333333334,"116.27,40.01",1066.0,5
11d4b0f3267c10f10b5479a572703739,3,3,2,1908.0,55.77777777777778,"116.27,40.10",1944.0,2
11d8e6d082d196db602c8f1eb4e5d840,1,3,3,1293.0,47.540983606557376,"116.49,40.10",2281.0,3
11dfb847811f0e75d166c7430374ba54,3,3,2,343.0,65.33333333333333,"116.53,39.90",450.0,3
11e8e21a5d53064bfae819d748c85a46,1,4,1,1459.0,66.16666666666667,"116.36,39.92",2302.0,5
11ef9ff4d3c76b4917ce7aea2f964b1a,1,4,0,0.0,67.0,"116.49,40.09",155.0,3
1217f18acf6fe31736dab5af77b88514,3,3,0,11053.0,51.171875,"116.60,40.04",11413.0,0
1219a10ecf0beb6229f03b09fede3367,1,5,2,494.0,50.125,"116.37,40.07",1131.0,3
121d6f935e558f461f53d0f0c0632b4b,1,3,3,3601.0,47.37647058823529,"116.52,39.80",3735.0,3
12234b64082682e777453e6811f7d06a,2,2,2,2615.0,48.694444444444436,"116.65,39.84",2960.0,4
122d4e11bbd3a1f1587c164d6c2a07e0,2,4,0,0.0,46.25,"116.50,40.04",172.0,5
12418bb23bae9134c79d9de83db834db,1,4,0,284.0,57.30769230769231,"116.38,39.85",452.0,5
1243fc5ff08f00a8522fa74ca036af7f,2,1,0,4828.0,48.5679012345679,"116.28,39.91",5472.0,1
124658acb3246874a73a957d6501052f,1,2,3,0.0,57.33333333333334,"116.37,40.10",970.0,2
124ffbda7b85a7a2ea5dc9e1829d1794,2,3,3,7632.0,60.0,"116.48,40.05",8486.0,5
125880e38a8291101477b5d7180fdac3,3,3,1,0.0,61.33333333333334,"116.23,39.91",232.0,4
12621d4ce0ea32537bae0a66e8462c0a,1,3,2,10140.0,54.305555555555564,"116.40,40.08",11049.0,4
1264c2e801ffc2f069884e034668cd26,2,3,2,0.0,45.0,"116.26,39.85",965.0,0
1264f927feaeaff246665d2018e069a4,1,4,0,29.0,47.14285714285714,"116.44,39.98",768.0,4
126c562c1d3e18460384a5bb68022845,2,4,3,0.0,69.0,"116.13,40.24",760.0,1
126caa38180eecf703fb9f27d868b36c,1,3,1,11.0,12.5,"116.51,40.26",503.0,0
127768bd55cb3b41d07ba7753a2a3a25,3,3,1,0.0,18.5,"116.50,39.81",59.0,3
127d185d51218ab72b49be0e0541af47,2,3,1,138.0,63.42857142857143,"116.49,39.94",168.0,4
12808dadbdac0cc6283ffb7734272c32,3,3,3,1055.0,43.514285714285705,"116.30,40.15",1855.0,1
12828bdfd2e4f2c7c193e9c3d26b6368,1,5,3,23.0,60.714285714285715,"116.56,40.05",397.0,2
1282d26df472f1b8be441ac4a879c1a2,1,3,0,459.0,47.631578947368425,"116.22,39.95",1199.0,4
1288315e7e76d890730c456b235ce6bf,1,3,3,249.0,40.0,"115.99,40.42",545.0,1
1295cc14744521e6bdbe3eee4143f34c,2,3,1,16115.0,44.90717299578059,"116.58,39.97",16531.0,3
12962d428db2d0a3a59e6dfb97af5644,1,4,3,5326.0,52.983870967741936,"116.53,40.10",6276.0,5
12964bad1071dfbe4b2a803f6199cb40,3,3,2,0.0,46.6,"116.32,40.09",75.0,5
129f365ee102aca6da1ed4625861ffa2,3,3,0,473.0,45.5,"116.51,39.98",1238.0,1
12a4d5f95ba1241ccb2efd52cb0dbe67,3,3,2,65.0,55.0,"116.58,39.76",179.0,2
12acb6332caa7b1aa4a2fa7f5453e978,1,1,3,2428.0,47.1639344262295,"116.33,39.95",2564.0,2
12ad5b8aa19bd94eaa63931368825c8e,1,2,3,462.0,49.153846153846146,"116.65,39.69",794.0,2
12b0ef35b90d7e90fa1b4df15a195ade,1,4,3,0.0,73.0,"116.51,40.11",5.0,3
12b528b0b67dfb61385ee1f97e6e6305,1,4,2,284.0,44.0,"116.83,40.39",890.0,0
12bf6a2c041703592d8ec50e401f42e9,1,3,2,0.0,46.06060606060606,"116.66,40.13",778.0,0
12bf9312fc6409faa1f549753d2ced5c,3,3,2,454.0,48.84705882352941,"116.23,40.20",1092.0,1
12c1a8b72102267b51e0e7a4a1624a5c,3,3,1,4.0,42.647058823529406,"116.27,40.15",652.0,3
12d8fc47558a035cf98284f3721667f9,1,4,1,1295.0,51.577777777777776,"116.49,40.02",2174.0,3
12dec329e73dd37404ee71ac6f767648,3,3,2,7383.0,53.365,"116.43,40.01",7852.0,2
12e073ac50f83c5e7ec71ab692a35c1b,1,2,2,0.0,43.5,"116.47,40.02",369.0,1
12e317925910002f75da14f8f32c5aaa,2,4,3,409.0,46.06896551724138,"116.26,40.17",783.0,2
12e5f2e8e03f54952404426b461e4927,3,3,0,0.0,63.0,"116.67,40.36",26.0,4
12e5f902e946456619cb369c5c402bf3,2,1,0,355.0,59.1875,"116.19,39.93",756.0,4
12e8e6acdc6516bc3f781673510ce7c7,2,3,1,0.0,58.92857142857143,"116.57,39.90",420.0,3
12ed29ee9057302e273a91b7c9a8c8b3,3,3,0,0.0,55.63636363636363,"116.32,39.87",392.0,3
12ef7ba37169502794eb560467666a92,3,3,3,0.0,89.66666666666669,"116.17,39.71",536.0,0
12f676a8573af63e1622d35196a0a578,2,3,2,0.0,54.75,"116.61,39.96",88.0,5
130b4ca5c50490dec8b5191303a0a6c9,2,3,1,0.0,42.0,"116.31,39.72",94.0,5
1310064b25f2b1f4cac3b69060ecb3d5,3,3,2,112.0,76.5,"116.27,39.84",116.0,4
1334704cd9c6e73fe9e6e5abbfbfae89,3,3,0,318.0,50.0,"116.53,39.88",1176.0,5
13417bed3e025066f5a75fdd611e5beb,1,2,0,0.0,58.0,"116.36,40.11",311.0,4
134575630e166be480cc7f7c344e50d8,1,3,3,5174.0,62.14285714285714,"116.09,39.68",5750.0,4
134f1887a6e04b51d965b1eb63a857b4,2,5,2,127.0,62.94736842105264,"116.20,40.24",703.0,1
135a719fa27f31db6c3a256642274a46,1,2,0,973.0,65.75,"116.49,39.96",1122.0,4
135b15d76051baed89c8d0cdd36f095a,2,3,0,0.0,26.42857142857143,"116.32,40.05",982.0,2
136173685077b46d8f61a860d78ab311,1,2,2,12.0,27.5,"116.64,39.92",837.0,4
136947eef827d56097d8f08926d02219,1,2,0,0.0,68.0,"116.42,39.79",772.0,5
1370e4da69c378e7ecec2af9c37f1e46,1,2,0,0.0,66.66666666666667,"116.19,39.83",982.0,1
13765e0e61e713d9055699b253f11d65,2,3,1,177.0,36.615384615384606,"116.50,39.89",419.0,5
13785c768a9710882deea3e390cc758a,1,3,3,1023.0,58.714285714285715,"116.49,39.92",1801.0,1
137901f4db5f82f5a0c2c96f3951df1c,3,3,1,0.0,47.4,"116.28,39.97",98.0,2
137e1f73a87d5ab05b42b13a8fee538b,2,3,3,22.0,48.5,"116.57,39.96",452.0,2
13855b2dcc78c12da33a2e69320181e2,1,4,0,96.0,35.5,"116.64,40.31",856.0,5
138928b4e64dc88a8be6a9360cfe19f0,1,3,2,7.0,46.625,"116.17,39.73",34.0,1
138a05eb407e8f826e1b941e180173e8,2,3,0,0.0,58.33333333333334,"116.26,40.03",970.0,2
1391355a5212a08e9af84ba6eef5e241,2,3,1,1144.0,56.62962962962962,"116.48,39.99",1158.0,1
13a1fd71a7036829ff046c266fa6f41e,1,4,0,0.0,50.135135135135144,"116.56,39.93",811.0,1
13a7b4c633d18257819e078fee52e453,1,3,0,536.0,51.8,"116.63,39.89",1474.0,1
13b008ea21a9ad2ee1ecf22fca88a28a,3,3,0,3.0,57.33333333333334,"116.39,39.88",381.0,2
13b2a5d294394b643351c76caf60da4f,3,3,0,190.0,46.63636363636363,"116.54,39.91",791.0,0
13b6827a0cb053862cca4304c4557909,1,5,3,637.0,61.0,"117.10,40.14",1529.0,0
13b7f337439385d9073b0655cf613d11,1,4,3,10.0,44.14285714285715,"116.38,40.06",829.0,3
13bdb7c009d61e341b5bf4d6eebc03de,3,3,1,0.0,26.0,"116.60,39.93",843.0,5
13c42d8e5eae56cec89f5af64bfdea87,2,2,3,0.0,35.714285714285715,"116.32,39.67",100.0,1
13c789ae780682b65eb33bf62bc295b5,2,2,2,6665.0,50.911111111111104,"116.33,39.73",7094.0,3
13c87d8caee47ad8aac68ffe123a09ea,1,2,2,3455.0,52.78947368421053,"116.42,40.01",4271.0,2
13cbcfc358201d91dfcba67658f2ca0e,2,4,0,660.0,24.66666666666667,"116.74,39.90",1356.0,3
13d40cdff643fc2a434b353d00ab476f,2,3,0,595.0,51.24,"116.65,40.10",1087.0,0
13db0b36ef3451019ba7d46aab33e02e,1,2,0,2640.0,62.16,"116.17,39.92",2969.0,3
13e23a4ae2614dcc7568987908c2962c,2,4,0,0.0,59.0,"116.62,40.12",862.0,1
13e73092e07b568a0605dc5b476f26a0,2,4,3,261.0,49.529411764705884,"116.21,39.87",778.0,1
13ebf8685890b549354e273282abeb81,1,3,2,4152.0,61.14285714285714,"116.20,40.20",5142.0,3
13ec2a592c0899dce990e8520502b7d4,3,3,0,0.0,45.33333333333334,"116.39,39.70",356.0,3
13ef653a5f9618d8b67340904fdf7806,1,5,0,1189.0,51.38805970149254,"116.57,39.88",2082.0,3
13f0c17aeb4a3589d32b65b22cfdcc76,1,2,3,125.0,49.444444444444436,"116.41,40.10",481.0,3
13f392096bba0dabe9eceab38a1514b7,1,4,0,0.0,39.16666666666666,"116.02,39.67",806.0,0
13f515b7baf3063cc736d6b65ecbf4d7,1,3,3,3097.0,50.38636363636363,"116.77,39.68",3764.0,3
1400fcaf8309f6382f13e7090e122422,1,4,2,0.0,51.0,"116.37,40.11",671.0,3
140219b8b7f902d78108acfca2f8f5fd,1,5,1,563.0,43.28571428571429,"116.66,40.12",949.0,2
14076a2f220fe4551d9aac7be63ce271,1,2,2,0.0,37.0,"116.66,40.18",111.0,5
140cb30bb4a0c8803aca26ea3e91bcd3,1,4,0,0.0,55.83333333333334,"116.52,39.85",83.0,3
140cbbe99b7618328ccb32a19090557f,2,4,1,1047.0,40.54545454545455,"116.56,40.07",1290.0,5
14122b025e257383941dfb2becfdb5d3,1,3,2,80.0,50.82352941176471,"116.82,40.04",314.0,5
14273e18f83d9f24e4d8d19013e1f92a,2,3,1,0.0,79.66666666666667,"116.58,39.98",735.0,3
142d06d2e7190c6bb5e1f5d4a53cacf6,3,3,2,0.0,74.0,"116.26,40.08",959.0,2
143d2d29e60ccb12b1a13c261cd4d850,1,4,1,806.0,49.26582278481013,"116.12,39.72",1645.0,4
1449787caae909736572c1ccf3add67c,1,3,1,0.0,46.5,"116.28,39.99",912.0,2
144f01ba0f591ed460031ac5655a8a61,2,3,0,1547.0,53.16,"116.06,39.69",2206.0,3
1457c07d4fdabfd0d7fac0fb814a2438,1,4,2,0.0,30.66666666666667,"115.87,39.66",823.0,2
1457f702d41198c794ea6f7bf5a99ee2,2,4,2,1450.0,54.9,"116.87,40.15",2370.0,3
146413a85e9f1f57a885b2c3d062e775,1,2,3,98.0,48.64583333333334,"116.20,40.04",1056.0,0
1465ededc60e78766738ca3ae85b2051,3,3,3,0.0,72.75,"116.41,39.85",688.0,0
1469074ae96714f20f8d2e007a40ca9d,2,4,3,0.0,67.5,"116.33,39.85",68.0,1
146b95ba19c13ee7853a12a07338b6ec,3,3,2,3391.0,44.85714285714285,"116.58,40.09",3942.0,2
147053bebcd9c34ddfeaefcbbece742a,1,3,1,347.0,66.14285714285714,"116.51,39.76",431.0,2
14727e3d9b3cac25754dd66fb558c528,3,3,1,1993.0,50.91666666666666,"116.13,39.75",2678.0,3
147417883041f081cebf8d236db81f1f,3,3,1,0.0,54.0,"116.25,40.07",181.0,1
1474e300d35733659f6056d4426232d5,1,3,1,0.0,19.0,"116.49,39.99",410.0,5
147520d3734d80138945d791ddd0754e,1,4,1,0.0,47.0,"116.32,39.63",89.0,3
1475982d0a94121589d8dbf5b7a08f75,1,4,3,105.0,50.30769230769231,"116.25,39.86",963.0,2
1479df7cfa210c3c5a4fe379dbc7ed51,1,5,2,0.0,55.0,"116.14,39.81",244.0,1
147a8ca1e31df83d31122f421cf37e0e,3,3,1,301.0,39.7,"116.66,40.07",1105.0,5
147bb72fff21b3daa786eb7c34d2400b,1,4,2,1084.0,54.849056603773576,"116.50,40.00",1906.0,0
147cd23471cbcb068e7d84a6bcd11bfc,1,1,1,3635.0,41.307692307692314,"116.64,39.88",3903.0,0
147cf6e09e53ca23d3ec1c577bb2e5f8,2,3,0,3077.0,46.10628019323672,"115.96,40.45",3495.0,5
147ebc04371f1eb61bf891bd706bda56,3,3,1,1925.0,50.414634146341456,"116.60,40.10",2910.0,1
14854a15d926f9fefc9a0a187418fa02,1,3,2,0.0,42.0,"116.47,39.83",703.0,3
1489d0eaed8f2e0cec21fcb049f762b5,2,4,3,179.0,45.42857142857143,"116.12,39.96",608.0,0
148a3e912280e7874afd5971fe761ab6,2,4,1,93.0,44.86666666666667,"116.84,40.38",997.0,1
148c86212200747d64002cb55b41f05c,3,3,0,2288.0,51.4375,"116.51,40.01",3139.0,0
149116cd168dd3df6733c5e39643f0c3,2,2,2,0.0,46.66666666666666,"116.17,39.76",422.0,5
1495beffae3e54e2ff53d378873b95a5,1,4,3,225.0,60.16666666666666,"116.10,39.72",448.0,5
149860289c99573695756348c8374f33,2,4,0,0.0,43.0,"116.37,39.71",976.0,3
14997304e2950606795cf651b2d10f6d,1,3,0,294.0,49.611111111111114,"116.26,39.91",372.0,1
149aad7fbe36b52686399c1b74c3ffe3,1,3,2,726.0,32.6,"116.68,39.87",979.0,1
149d795e324c12ccee19b96d3a5ec75c,3,3,2,0.0,16.5,"116.41,39.82",46.0,0
14a140f2851c06c215c077eeb26e4bb9,1,1,1,0.0,53.0,"116.61,39.90",867.0,1
14a17c8f9c67d6e69a8e75b3f537d04c,3,3,0,0.0,53.6,"116.63,40.07",943.0,1
14a7a12fbca1e141ffce10d9020e8386,1,4,1,0.0,35.0,"116.12,40.23",544.0,1
14aa3a89a459e94ce2ee06048bcdaec6,3,3,2,0.0,61.0,"116.34,39.81",143.0,3
14ad48b0a2651a8a5f7ae9f8553ff9b2,3,3,1,0.0,55.5,"116.70,40.14",236.0,4
14b3f6eb97db6909c16ea4cbe81b158f,1,3,3,1676.0,58.6,"116.67,39.90",1757.0,4
14bd7ef32a41e5fe8716919e6269fe3e,1,2,0,0.0,52.25,"116.20,39.92",139.0,1
14be7685b815db25265742871fa499c7,2,2,2,6.0,40.2,"116.14,40.10",486.0,3
14c03db5b3a63e3fe41226cafba01c27,1,3,0,7003.0,49.62424242424242,"116.33,39.69",7944.0,4
14c428622f15059694ae873d247e011b,2,2,0,927.0,54.846153846153854,"116.24,39.88",1484.0,3
14cc536da7ca0e04933a96b374b1bbc3,1,3,0,4066.0,47.85,"117.00,40.06",4326.0,3
14cef621bce1015f727b9ebcd6be8fce,1,3,1,2771.0,67.71428571428571,"116.39,39.81",3737.0,5
14d0bf4de23f7dcb293a1fd343fb9165,2,4,0,384.0,42.630136986301366,"116.42,39.96",493.0,4
14d3b883861f44c4dc5163a2ec6d02bc,1,3,1,945.0,29.42857142857143,"116.52,39.76",1728.0,1
14d5c1eff46f8b38b6bd4a28ab385d28,3,3,0,0.0,41.9375,"116.38,40.16",324.0,0
14d9988f83fb75be60dd660aad46c94c,1,5,1,1829.0,56.769230769230774,"116.34,39.78",1930.0,2
14dbb98bb2279493549557e4af9317dc,2,3,2,396.0,45.09782608695652,"116.34,39.67",978.0,3
14de57e8f1d88a5b4d55b60a2321b95a,2,5,2,73.0,67.66666666666667,"116.47,39.84",787.0,1
14e225cfb3e3af6408d8d494a8f6a9a8,2,4,0,26.0,36.27272727272727,"116.28,40.08",854.0,1
14e64d65080ebddad803b13344b96f45,1,4,3,610.0,49.404761904761905,"116.79,39.74",735.0,5
14e792ce868cb6e1c4d764973f1334ce,1,4,3,252.0,55.53846153846154,"116.44,39.77",1180.0,3
14f6403dd4137a71ccfc9f284e3836f6,3,3,0,0.0,48.25,"116.30,40.17",718.0,5
14f6ceac65c243fbbe0077917ddc2279,1,3,1,1090.0,50.111111111111114,"116.17,39.84",1735.0,3
14fb268f70dec9b325a375f4bf56d44e,2,4,2,0.0,47.5,"116.61,40.16",26.0,1
1502394b8abf0ae2b473df4d7ee14825,2,4,1,214.0,49.6,"116.58,40.06",1010.0,4
151450aedaacd1408bd9058f2c2f6464,3,3,0,3929.0,48.52083333333334,"116.37,39.93",4853.0,1
151b914ab6d15f7d6b9008066b517d31,1,3,3,3432.0,46.66666666666666,"116.54,40.00",4248.0,3
151f03f12c1fceea9f2941c39ea3de37,3,3,1,0.0,52.5,"116.35,39.80",360.0,2
152f922779803d053ab333de0295d665,1,4,1,46.0,59.66666666666666,"116.34,39.77",819.0,0
15303c38cc4a9ce4fa41c09c42eff779,2,5,2,0.0,34.0,"116.27,39.95",500.0,1
1533702ce525ece7ebee27e92af41fb8,1,4,1,2531.0,47.16666666666666,"116.10,39.93",2831.0,3
1535e49b4fe15b8f92a2929171c45431,1,2,0,3992.0,48.06896551724138,"116.30,40.07",4580.0,2
154c403a0dc6864a93af00b6f4f8a16a,2,4,0,12.0,57.384615384615394,"116.23,39.95",58.0,0
15500bb28400f8a906b87e01984ca691,2,2,1,970.0,41.15686274509804,"116.39,39.80",1883.0,1
1557d2c641530652ff5d5d28f9a771b8,1,2,0,408.0,52.271186440677965,"116.65,40.03",1357.0,0
155ba069d1c1a63e71fceb7c7fbe451c,1,3,0,0.0,4.0,"116.12,39.91",728.0,5
155c418af731c8a2c5337e3b50312884,2,3,0,2914.0,49.5625,"116.33,40.13",3326.0,3
1560bd8704de6799db268f53d49dec96,1,2,0,731.0,46.70175438596491,"116.46,39.99",1591.0,3
1568452efdb2531fce8e33d3a3a8831a,2,3,1,307.0,46.8,"116.34,39.74",422.0,4
156893652df1214989059a4e25f1b75e,1,2,3,237.0,41.2,"116.54,40.06",380.0,0
1573e4fde418d771f5e4a06e8eb98e20,1,3,1,228.0,49.25675675675675,"116.25,40.14",459.0,5
