user_id,gender,age,edu,play_time,o,register_time
5bf391b9b7be6a4f7abf98ef0ad3717c,3,3,0,597.0,"115.98,40.46",739.0
5bf89a29496722c23e24f2a86cce8453,1,1,0,1400.0,"116.46,40.12",1795.0
5c03ba0efe2ab31ff8647a2867c840db,1,4,3,438.0,"116.66,40.27",591.0
5c10301e782f62e5e3a3ab8d60b5d2d0,1,4,2,1473.0,"116.62,40.38",2204.0
5c198814550e217897fe0b7455bbda9a,3,3,0,7957.0,"116.74,39.87",8897.0
5c2273372751ecf70e01a69633788e7f,2,2,3,0.0,"116.39,39.83",886.0
5c3b8424881e2fa04be28d619d91026b,1,3,1,14.0,"116.58,39.70",284.0
5c3e8f4e9be316934bab6881fa2cfc07,1,3,1,5848.0,"116.68,40.27",6490.0
5c410b19d0650a447b0f85f82659dc71,1,3,3,0.0,"116.29,40.01",388.0
5c4cb1b83c745c435314048b47a49c1b,2,4,3,1072.0,"116.30,40.19",1261.0
5c55d50489c112674212e2310cb32009,3,3,1,1863.0,"115.96,39.71",2467.0
5c5ce35b8e5b7fb5483f1a82fd638cce,1,3,1,1631.0,"116.47,39.69",2032.0
5c6b49e2995637e5801775d126915f50,3,3,2,117.0,"116.90,39.74",890.0
5c7f7bafb8c3a1457eb54035ed0f6ed4,1,4,3,1176.0,"116.28,39.65",1395.0
5c91cf882b0aedd67c24be77aed4fe4c,2,2,2,64.0,"116.15,40.26",383.0
5cb603ddb4759ee38cf9f177be5c2b3c,1,3,0,4076.0,"116.91,40.08",5065.0
5ccdce7a13fc779414b07d058b5ddcfe,3,3,3,611.0,"116.29,39.80",1446.0
5ccf5252bd884a98e1dd45e5889e51db,1,2,3,0.0,"116.45,39.73",63.0
5cd2eb68c324d91c6d7ff7544f677f53,3,3,0,593.0,"115.99,39.69",1048.0
5cd7cd614502e5d62f8dca1a4acef7f2,1,1,0,837.0,"116.60,40.14",1051.0
5ce218e3c29e5559c80553e3ab57e639,1,4,0,4621.0,"116.79,40.20",4765.0
5ce9b70e7f9b4e8a11dd44d00754da45,2,3,3,147.0,"116.77,39.92",717.0
5ceb1f5dfa928f976827dd550dcb440e,2,2,2,0.0,"116.55,40.17",972.0
5cedeb0972953cd4df9a6327bfcced6e,1,3,3,3182.0,"116.17,40.22",3341.0
5d11012093f343bbb9daa9f30331cfd7,1,4,3,3729.0,"116.12,40.08",3979.0
5d1c6fab2c36c469db226cd94554a011,3,3,1,2550.0,"116.31,39.66",3470.0
5d2ca4a6815bd61ac4a041d994ac213e,3,3,3,0.0,"116.54,39.84",279.0
5d346bee30ed6c8d4495abebc70fb31a,2,4,0,550.0,"116.92,40.08",1476.0
5d34d459bc2118776d41a185b7e2f9b4,1,3,1,0.0,"116.92,40.06",359.0
5d35a032e2442da000e495633901bb0a,2,4,1,2730.0,"116.88,40.10",3365.0
5d4d8a59f9f9c0f148045e160719a6e9,2,2,2,0.0,"116.88,40.37",506.0
5d53fb490d369a5007f3615fd28aeef0,1,4,2,463.0,"116.08,40.23",1411.0
5d5510f8ec64b1a3659d5143d2229f88,1,4,0,662.0,"116.15,39.82",700.0
5d6294537c0c3d6c094523323aeb0d67,1,2,0,0.0,"116.90,39.82",556.0
5d6b0d8778edcce2143fe712b3b4bfca,3,3,1,1009.0,"116.70,39.68",1150.0
5d765ede14e3f91847977de07903d890,2,3,2,0.0,"116.02,39.88",518.0
5d7689b70ee01cb894ceb32fb3eef9c0,1,2,3,0.0,"116.45,39.71",718.0
5d7d1d0dbc1f8dd4919f8ecf773e16c2,2,4,1,194.0,"116.58,39.74",364.0
5d8433952b798d921826620ebc12e695,1,1,0,160.0,"116.38,39.70",1062.0
5daabab1debf80a7a603aad7efa32a05,2,5,2,0.0,"116.20,40.16",951.0
5dbc9a38de05110ed528f0788df9b58b,2,1,2,0.0,"116.63,40.03",951.0
5dbfe485ad05c1b13dc0da52344d8dfa,1,2,0,169.0,"116.11,40.06",198.0
5dc7df1587b744e640f5998a4a0fed72,1,4,3,245.0,"116.24,40.23",856.0
5dcefb9614ddb770c2ac6d84cfdd0c41,1,4,1,6227.0,"116.23,39.77",6808.0
5ddabcb1cce2168b83e9c07f5db5f073,2,5,3,14.0,"116.69,40.14",540.0
5ddc76b1c89657ac4e1470a88ab5d1f9,3,3,2,0.0,"116.60,39.83",352.0
5ddd7d0d2d6bccd1172ddc1939b4f6df,2,3,3,396.0,"116.31,39.73",1017.0
5ddf1219d503723ea9ff0477a40bda13,2,3,3,191.0,"116.51,40.03",232.0
5de7e797952128536883d4435774d7c1,2,4,0,0.0,"116.15,39.94",289.0
5e00d0b0e59b56c596107dcf97e01a64,1,2,2,211.0,"116.41,40.15",441.0
5e02eebaaf6e38cd3c193c07b9850b98,3,3,3,746.0,"116.38,39.65",1011.0
5e0a5b30fcb9890b3e902e226b5cd573,1,3,0,8.0,"116.68,39.84",779.0
5e1f88514fdd667061ccbb951d06fb6b,1,3,2,179.0,"116.65,40.04",650.0
5e20c9ff6dc9df26e70401909f561fc0,3,3,3,588.0,"116.32,40.22",774.0
5e2453dd587e9c650a4d82673f9da0b7,3,3,2,0.0,"115.92,39.60",520.0
5e2ccda1833405d2c7b8218302869b45,3,3,2,0.0,"116.68,40.38",721.0
5e347b6f77e924c9c83c7340c041fff7,2,2,3,6.0,"116.44,39.72",8.0
5e35bf7a5c80c0b7a8cbdf1f77c80b67,1,4,3,7339.0,"116.77,39.81",7431.0
5e463bd2410aaa84855eb29334fb4f0f,2,4,1,2143.0,"116.27,39.57",3137.0
5e483654a8d3d13aca299484c64127bf,1,2,0,4687.0,"117.22,40.17",4950.0
5e539ef7f039604dd2d310efe4e73039,1,4,2,12008.0,"116.19,39.71",12572.0
5e5ad865553d37ff1ed3967a54fd6b54,1,4,0,140.0,"115.49,39.98",224.0
5e5c75a114daee18bdad40b9d7e40f94,2,4,1,98.0,"116.62,39.89",897.0
5e5ff96d2c5befb39dbea2691cae4d85,1,1,2,0.0,"116.56,39.95",967.0
5e6d96c4850ee3b7d5bcb1da8befb37c,2,4,2,7691.0,"116.64,40.22",8368.0
5e77166e0956d8f211d109c70fc9a02d,1,1,2,274.0,"116.02,39.79",1068.0
5e79e5122c99ffe34058035f47b17a3b,2,3,0,1754.0,"116.09,39.79",2349.0
5e7d4d7eef047ba065a5c9c2131e366b,1,4,1,0.0,"117.17,40.12",501.0
5e9469926ae40e93eb2c1ec7d4d0fcbd,3,3,2,0.0,"116.57,39.73",453.0
5ea0008cadfcd466d2cb55cc0377078d,2,3,2,8.0,"116.69,39.90",715.0
5eb338677f74f637149e0137bcaeec1a,1,4,2,7794.0,"116.16,40.53",7915.0
5ebee3677a424921c17f4072184ece9b,1,2,2,0.0,"116.36,40.12",452.0
5ece5c93f2a295158a755a4d64e3fc37,1,4,3,2541.0,"117.14,40.15",2547.0
5ed1e8d09b67d2005e59b9b3fe80c238,1,2,2,509.0,"116.41,40.13",718.0
5edf06ad94787dc3c4192969eb40f5de,3,3,1,0.0,"116.63,40.08",734.0
5ee6448dc44ecef8c73bd00a5bfda721,2,3,3,249.0,"116.16,39.68",1246.0
5eebdb906a617e6b49e84841821e9138,1,3,3,775.0,"116.37,39.82",799.0
5ef26c82db9e06a40a6e86a7f922e31a,3,3,0,0.0,"116.61,39.87",177.0
5ef4b194f4a38ab57033ca56aa624918,2,2,3,338.0,"116.78,40.28",1048.0
5ef78f478887404aec9b13425aea0a93,2,2,0,0.0,"116.15,39.89",855.0
5f08a29f8ebe29f02a91435624775a29,2,2,1,0.0,"116.74,40.36",460.0
5f0de236fbb173246c34a4f79547e27f,1,4,2,754.0,"116.73,40.04",1326.0
5f2a35ab8e1476ca4f2a04375bcf2c20,1,1,0,998.0,"116.99,40.28",1965.0
5f2ac302d482a604abb4db4e3669d230,2,3,0,1.0,"116.36,39.72",973.0
5f2cce98cc31146c3253d981ff302c32,1,3,3,1220.0,"116.37,39.62",1649.0
5f2fc93477a6d7e401e8db8e3602504d,3,3,3,0.0,"116.28,39.98",979.0
5f5c45033ce02c9fd8b0a1269a034f9e,1,5,2,0.0,"116.33,40.19",455.0
5f6a52a2d9b2af5ce6e4b840689b7279,1,2,3,0.0,"116.71,40.15",481.0
5f74a6e08d2f4bf8fc17d78c11286983,1,4,3,0.0,"116.33,40.02",206.0
5f753b2eddce3b500e6766fd8083f9d6,1,2,2,7049.0,"116.56,40.26",7985.0
5f7bdb086059c2e565d9780992228c97,2,2,0,658.0,"116.00,40.14",1249.0
5f8dee1949289e9d3e81f3f94c531a80,3,3,3,0.0,"116.76,39.89",502.0
5f8df224f63c0bf200fb1f5f9ab50a2f,2,3,2,0.0,"116.55,39.97",357.0
5f8e7ac89ea9a3f8448586cb2d54682f,1,3,1,0.0,"116.58,39.81",81.0
5f8ef8a88fb622ae3be45779e4a7a1e5,1,3,2,467.0,"116.13,39.71",758.0
5f91358cbd20bcd360ed57f8cc3aafad,1,1,2,0.0,"116.10,39.76",739.0
5f95bdfb42c972365da3b4582807c5b0,3,3,0,0.0,"116.52,40.46",46.0
5f9aa17147ab3ade7688f03a465ccf0f,1,3,2,1227.0,"117.22,40.61",1685.0
5f9bf914cf6353cafd74f95e39697d7e,3,3,1,1248.0,"116.73,39.63",1361.0
5fa3be34e06f5eb5803312b15f9fc382,1,3,1,310.0,"116.62,40.73",890.0
5fb3bf6e2ba17582f8125190777e6e7c,2,1,2,347.0,"115.97,40.35",1242.0
5fd38bbb4662ced6884750b4c6b58f11,3,3,3,3873.0,"116.83,40.16",4454.0
5fe30c671f3549c6954b994577694d27,1,3,1,295.0,"116.48,40.15",978.0
5fe64ebe572c2d23575861edf4220676,2,1,0,0.0,"117.28,40.18",532.0
5ff65aa6d992f1c6091330ee36c86b2c,3,3,3,6755.0,"116.57,39.87",7066.0
5ff743b0f9437a240b6e74b4adc6169d,1,3,2,2756.0,"116.27,39.66",3593.0
6008eca56377d7b1c5ce3b9226767fdd,2,3,2,0.0,"116.57,40.14",574.0
6009d613d2aa07d728f9085cca75d8aa,3,3,3,0.0,"116.57,40.21",901.0
60124400c35dc18a05a2bcba9d74dd25,2,4,1,237.0,"116.06,39.83",265.0
60162922b73444085aac7ceffd56481d,3,3,1,585.0,"116.11,39.89",593.0
6018c25f4e21d2c0a6723d2c6371bebc,1,5,3,2218.0,"116.39,39.75",3204.0
602025ed3468d47b8099b35dd0a597c8,3,3,0,0.0,"116.69,40.10",182.0
6020a0349dcf8fcbe5798d6f67d6734f,3,3,2,38.0,"117.03,40.14",325.0
602fe13360bdcc72f4fb5416c6c81916,3,3,3,3365.0,"116.14,39.76",3881.0
603153becd71666032cdcb13570d0d59,1,4,2,1580.0,"116.67,40.37",1665.0
60491ed696c1326f25045764482d8768,2,2,3,354.0,"116.38,39.81",1155.0
604c7d05072408e009fb0a4e369be3a5,3,3,2,112.0,"116.12,40.12",1110.0
605bd3f93cc993f8fdd0f2b7d24d3c91,3,3,2,0.0,"116.12,39.86",540.0
60630a7aaeee8d91902149427ce83095,1,3,0,0.0,"116.25,39.74",251.0
6063711b5c0b999d4ba471f86680e20b,3,3,2,421.0,"116.61,39.86",494.0
6064a1500b19531bff4a6520ee7a713f,1,1,2,0.0,"116.11,39.94",643.0
60716549a260e581712eab670f3ddacd,1,4,2,436.0,"116.43,40.12",1162.0
607ae5aef1f882f79d6e9adfa9c827ba,1,5,0,0.0,"116.64,40.08",398.0
608b63029b17e512808b57c676decfc7,2,2,3,1124.0,"116.78,40.22",1556.0
6094dd6b822976572ba7b7e565b78c43,3,3,1,0.0,"116.09,39.69",811.0
609f2f22b7905c40b8c32cd70964cf0d,1,4,1,7760.0,"116.15,40.24",7772.0
60a22f7d595c917305496a559b51bd23,1,5,3,0.0,"116.65,39.97",227.0
60ad22bdd7f28525c8f2e13051709f71,3,3,1,0.0,"116.42,39.69",435.0
60b1a5a32e0a00aadf50320fe5b77e15,2,4,1,6812.0,"116.43,40.10",7275.0
60b4816fc52fb4d06b54d6a48538e3dd,1,1,3,337.0,"116.73,39.95",1023.0
60b5a0a1701c583110a64f67c3bdec79,1,3,2,0.0,"116.12,39.85",360.0
60ca67c05741de1daabf01216c4e1ec7,3,3,0,0.0,"116.50,40.09",116.0
60d630a8da26ec926c89bc7a9e6d21f9,1,4,1,104.0,"116.84,40.36",464.0
60dc163f5c3f9a4709a2519a92306630,1,4,0,504.0,"116.69,40.21",1221.0
60dc9e0ba2574b32aab1c5587de3a166,1,5,1,197.0,"116.61,39.79",374.0
60e5768a87a5b2dcf2ebb0fc627e20a8,3,3,2,0.0,"117.09,40.15",956.0
60f59e1ca9afab569cd7b2d081a1f816,1,3,1,4566.0,"116.57,40.03",5148.0
611a50e08d95ce32cff0d95cfc8dc156,2,1,1,0.0,"116.76,39.93",967.0
611b3fd13a18811fd6343420ff41ed3a,2,2,0,475.0,"116.80,40.04",564.0
6128605b2b1169fcc59b651ca8016381,1,3,2,3561.0,"115.99,39.72",3953.0
61296397d7d49faa0b784c708747d973,2,3,1,17.0,"116.14,39.67",823.0
612f9e1ce4ae6e9729ab668ff02d86f7,1,3,3,831.0,"116.33,39.49",1588.0
613d47c0af31ebee3fd2478a0c06a861,1,5,0,4475.0,"116.44,40.16",4688.0
613d9ccabfd2b12f89993570d24ccb9d,1,3,0,0.0,"116.32,39.70",602.0
614330d3f5fef5214ae2b1f7351b6604,3,3,3,349.0,"116.22,40.14",711.0
614f00eae48448cb4c8f74a10aead7c8,3,3,2,1872.0,"116.62,40.15",1961.0
6158ab3cb93f7599e66f4135fc274ecf,3,3,1,369.0,"116.49,40.13",1000.0
6161084738232223a0f641d80427c1aa,1,3,0,151.0,"116.54,39.78",779.0
6163891b40dffa77d48842b7999718bb,1,4,0,0.0,"116.31,39.52",843.0
6163d49a30760d7d8e7f76de543c60df,2,4,1,0.0,"116.63,39.98",295.0
617018139ad286321c3c7df1b1a2f8da,3,3,1,5952.0,"116.84,40.40",6038.0
617112078750d2c89a85ad311ccbb82e,3,3,0,0.0,"116.54,39.85",82.0
617aaba9b843f78828a344b7dffd4d6e,1,4,3,4504.0,"116.02,40.42",5252.0
61824a393fac84841ee7bfcfe8378ed8,2,3,2,1475.0,"116.60,40.12",1999.0
6185f8899b2aabca89a1b05b88658058,3,3,1,80.0,"116.10,40.00",96.0
618f0454bac0f67a9a67d22c515bf71b,1,4,3,973.0,"116.59,39.65",1129.0
61907311910953337f9bec7ca2403301,1,5,3,1180.0,"116.20,40.25",1624.0
619280b9de2962aff7fb80ee80e8d574,1,4,2,0.0,"116.08,39.66",395.0
6198cf2289b32b8609e310471f1c627b,2,2,0,0.0,"115.93,39.71",9.0
61b99d4a335bcf61993dd7c25eb19a81,3,3,1,3299.0,"117.02,40.14",3881.0
61bb7b119f8b9bb311a86031c0ae541a,1,4,0,381.0,"116.21,40.00",589.0
61be99ee854fed23ec3f9ac21ff06f83,3,3,1,5090.0,"116.86,40.39",5731.0
61d8c389ec9a6fba897129fe03001da3,1,4,3,397.0,"116.71,40.09",1080.0
61db47df22a2e0d43f4158734fdf9271,2,2,3,0.0,"116.48,40.03",307.0
61ded349be0031b527019755a8d209cd,2,5,0,0.0,"116.13,39.91",934.0
61dfea055f7779878deace39ed14eddd,1,3,3,720.0,"116.03,39.67",876.0
62248341bf3f3bae5696a02b5046291f,3,3,3,5986.0,"116.45,40.07",6928.0
6228ec0cd4d5e6ea7c0d8f30a20d8a00,2,4,2,0.0,"116.11,39.95",528.0
62439e5b70875d8f372f3ed004d92e68,1,3,0,419.0,"116.49,39.65",579.0
625bab17dc584b73f79b16f98447a00d,1,2,1,1508.0,"116.14,40.12",2184.0
62614ab1e60add2706b65c1860909c43,3,3,0,2409.0,"116.86,39.78",2433.0
6261cdf1fa80f1e10c07cc840d60c6fb,1,3,2,4323.0,"116.62,40.11",4477.0
62727929ee4157f6a809d3337df31f3e,3,3,0,19.0,"116.16,39.94",995.0
6275746e0c381723b4da0e91c5582f52,2,3,1,279.0,"116.38,39.74",475.0
62760d1f8d3c2bf904b4608be6a0110d,1,2,1,762.0,"116.13,40.05",829.0
6287579c205cc60606fecd92ff801262,3,3,1,2825.0,"116.67,39.98",3072.0
62901949f4d6be5a750bbb97847010d5,1,4,2,2219.0,"116.12,39.95",2732.0
62a7264e9b3b15bece71a61b468ae845,1,3,0,0.0,"116.14,40.23",877.0
62b26b30f70f36d56e52c45e4f9e53af,1,2,2,0.0,"116.18,39.71",414.0
62cac2f94beb607bfecaa6e69350d84a,2,3,2,4428.0,"116.61,40.02",5361.0
62cee3fbb6cc3bfd044486e15fd05347,1,1,0,905.0,"116.13,39.64",1383.0
62d14e1223e052dcf93074200ef83e2c,1,3,3,1926.0,"117.06,40.14",2290.0
62d8ca5c833cf0f74faa0640e8f62cdb,1,5,3,0.0,"116.44,40.20",909.0
62da3d2039697e0c65dddbef70e3a0e1,2,3,3,1976.0,"115.93,39.74",2272.0
62de264e73697ec1c47d779c776fac55,2,4,3,144.0,"116.42,39.52",1037.0
62df9bb56fd707034ac0f048902de05e,1,5,1,491.0,"116.25,39.76",925.0
62ed5d8a1ad06b70a688245ffee75f1c,1,4,0,1803.0,"116.72,40.18",2046.0
62f3b04e379d329b2e756a8f39e175eb,1,4,0,0.0,"116.42,39.73",999.0
62f91ed53b2dc277149123aa2cb4e535,2,2,2,2793.0,"116.64,40.05",3205.0
62fd1ddb85c87b9a70635857ab996b31,1,4,3,0.0,"117.16,40.69",7.0
6317b03d97d967028a42f39d838d6b2f,1,2,0,1853.0,"115.91,39.66",2607.0
631a5bae1371bbcb49393d854e56d50f,3,3,1,0.0,"116.35,39.61",283.0
631eaaae195350b1fd89ef0830c20e40,2,3,2,0.0,"115.92,40.39",894.0
6344921732798e236c12bdfb99bea1d0,1,5,2,660.0,"116.05,39.60",1262.0
6344eb4340ed910bf9a11b15b1fcec4d,2,3,1,0.0,"116.39,39.71",738.0
635111c4e392dc4b54c31199c541990c,2,3,3,258.0,"115.84,39.56",1251.0
636156ca57b97bce052bb84249c4a098,2,3,0,1633.0,"116.78,39.78",2450.0
637a264a4f24e51053effa41b71a458b,2,3,1,427.0,"116.72,39.82",1413.0
6397e30cc011ba5c27172b5e5cfc6726,1,3,0,4422.0,"116.05,40.45",4975.0
639ae53165293e9dc85124b6781968c2,2,2,3,108.0,"116.67,40.28",286.0
63a1bdb64ffc3281ba1f221169aa9816,3,3,1,0.0,"116.50,40.25",9.0
63a2547440eec28e22e0d25f7247fca5,1,4,0,906.0,"116.44,39.67",1292.0
63a3e4c0ed1ef5f08d3c952880c6bcda,1,3,3,21.0,"116.19,40.23",806.0
63aa3f0d5292d8e28d7bbbb6b87027b5,1,4,3,4539.0,"116.27,40.21",5140.0
63acd119e274237732c1157af95784dc,2,3,2,4122.0,"115.93,40.33",4664.0
63af28997c6bc3aca0cd33ee17c2c970,2,3,2,0.0,"116.64,40.36",300.0
63b31bdc9402ca97c817d9fd6ed2e5d7,2,4,0,7519.0,"116.36,40.22",7878.0
63c0e3d37315901ea3228db29af82c00,2,5,2,1713.0,"116.56,40.43",1730.0
63d4cf00bc0f520bcfdaaa4ff68594bf,1,4,0,2788.0,"116.05,39.62",3419.0
63ef22190e07592f6f72f068a6c9b349,3,3,3,0.0,"116.00,39.71",26.0
63f06e4821d273769429747fca5f4abd,1,4,2,330.0,"116.27,39.56",736.0
63f99bb3a3fe08201a39561c9cd9558b,3,3,1,4858.0,"116.30,39.78",5112.0
63fd177bfcb95bc310efeb7173218f7c,1,2,0,2462.0,"115.98,40.37",2523.0
64006a223f3328382cd3213db7e0bc62,2,3,0,0.0,"116.50,39.70",266.0
6413d5add7ec949b3da4dc27f66ad7eb,3,3,0,312.0,"116.62,40.09",458.0
641e8842b133796dc301e0db9d70694b,3,3,1,0.0,"116.02,39.90",371.0
642fa1432dd9ffa4fad70d16f2faf7da,2,4,2,1221.0,"116.71,40.13",1610.0
642fdec0915853465c1a0d6b4b5e0cc9,2,2,2,1254.0,"117.06,40.11",1714.0
6439be542b67025da5b7eaa52005c462,1,2,0,0.0,"116.54,39.86",858.0
643cd5cb8fcaca6a1d17b77da0a5f146,2,4,2,0.0,"116.19,39.87",377.0
6449b95f6822d1634b806405fdc5a4fb,1,4,3,43.0,"116.62,39.94",662.0
644b0b8fb3b74c6d2e5cd213d882e210,3,3,3,181.0,"116.56,39.83",895.0
64659a783b78a58063baa4588fc18369,3,3,2,0.0,"115.75,39.62",123.0
64755d05e5912ea22bdc7a1c9cfde178,1,1,2,169.0,"116.18,40.19",345.0
6478129ea99b0e98404a71311325cd5d,1,4,2,473.0,"116.76,40.40",533.0
647972ebe508efbdcca961fc69c2c736,3,3,2,0.0,"116.08,39.98",11.0
647a9c55c044075a2e2f876a9cc0ccb7,2,2,3,2058.0,"116.76,40.43",2365.0
647c8a0169422c9d3441b2f6e5b72a87,1,4,0,444.0,"116.30,39.68",1329.0
647e824bc8e0dfd60df5fbc049991da9,2,5,3,91.0,"116.84,40.41",685.0
6487831f2f7e51323cb9cb9a480a2829,1,2,2,1959.0,"116.28,40.23",2247.0
648a0de8384f9e2bd7b72e5313fcbc5c,3,3,2,0.0,"116.11,40.26",325.0
648c6b6db460a403b2d100bc9afd6164,1,1,3,2833.0,"116.26,40.19",3586.0
64a3d44649d6b245eeef2473048ab2b9,1,3,2,1248.0,"116.24,40.66",1490.0
64b6f1227f02d1d3d564bc4c08711f0c,3,3,2,0.0,"116.35,39.79",877.0
64b95f753fc8260d5bf1ca52fcfe6058,3,3,0,3065.0,"116.88,40.48",3859.0
64c63c1d04f07d268b020f1a3b6c83ff,1,4,0,0.0,"115.95,39.74",642.0
64c6474549f6e2de9751d7a07567035d,2,2,0,1495.0,"116.57,39.99",2209.0
64cabcb2c791776eb3a670f2d8cb3714,3,3,2,0.0,"116.14,39.91",762.0
64e23e86a9c201b0e5d9f2f32911b442,1,3,0,281.0,"116.24,39.68",720.0
64e3be50ab0b9037c041b13d9b152c94,2,4,1,4056.0,"116.26,40.09",4457.0
64efd44c096bcfdbd4c1ffd2ff5ca784,2,4,2,3298.0,"116.23,39.94",3999.0
64f2f048ec1740097116fd78de59edbf,1,4,3,4539.0,"116.21,40.21",4681.0
64f46093528fa7a0a982c6bab4056666,1,2,0,0.0,"116.27,40.24",539.0
64f4e3a53b778ba9de4b490aa1383c79,1,2,1,330.0,"116.53,40.07",926.0
64fc6d9a53b2bb69ce1560f82f892d21,1,2,3,0.0,"116.62,40.21",208.0
650b2603a6c2060ba20b43c0784195cf,2,2,0,332.0,"116.81,39.64",488.0
65120e9cf879acafacf80fa739383b72,1,3,2,7.0,"115.90,39.66",500.0
65162224da890cad40964dfadc568e91,3,3,3,83.0,"116.49,39.83",867.0
651710b679496d08dbf855384c79c861,1,2,3,23.0,"116.18,40.22",172.0
6520f15819132597cf9eddc9f738e2ff,2,3,1,513.0,"116.55,39.84",556.0
6523431e48eec73dd170ea58c4311f3d,2,3,3,722.0,"116.37,39.66",1409.0
6523a5f6e25c11b55a575a9c2a592444,1,5,3,1292.0,"116.13,39.81",1321.0
6524b5f71497f987ae912b5c726dc2fe,2,4,2,5736.0,"116.68,39.72",6417.0
6559c0450d49c7bd07083a8f0685f0e6,1,5,0,4499.0,"116.55,39.61",5293.0
655ce2c88e09c2150d5bfa5553bc198d,3,3,1,8761.0,"116.08,39.97",9693.0
655f384ab98b3fabf7c36d694cbbb605,1,5,2,0.0,"116.20,39.61",377.0
659441eaa7991e0570bea8ca8ff9f526,3,3,0,299.0,"116.70,40.35",838.0
65a99e629edf835f36f486b1e5254a8c,2,4,0,406.0,"116.85,40.20",1345.0
65b00a3118272372ed5280d3b25ea055,3,3,1,34.0,"116.67,40.20",818.0
65be9ee9e5122797327868ab0f5c102e,1,4,2,0.0,"116.79,40.31",356.0
65c41de4264669b16d921f62d4f39d8f,1,3,0,0.0,"116.93,40.28",869.0
65c7df2b67a51a4b06ab404c7e9d2684,1,2,3,2024.0,"116.07,39.63",2479.0
65d50788c4c4e6de7587edc26a27abe8,1,4,1,269.0,"116.07,39.70",866.0
65d6c779c89af3ab98a78d8c2122f1f5,1,2,3,0.0,"116.71,39.89",312.0
65e3a0b46d560692e31eb3325ad5f040,1,3,1,0.0,"116.87,40.23",291.0
65f38a91c44a5ff52a5beefe9713c707,3,3,2,455.0,"116.57,39.64",544.0
65f7fd727be016aead83863e5d7dff75,3,3,3,1542.0,"116.39,40.12",1937.0
660b2ab192abd7a50d65227862a89f99,2,1,3,48.0,"116.59,39.94",165.0
6616ee57dcd88583d40631df7d9020b0,1,4,0,0.0,"116.52,40.13",602.0
66257c2c547e5d88355102584231dff0,1,3,1,0.0,"116.35,39.59",324.0
662d45d7662582800cdb710ee0a66292,2,5,3,1621.0,"116.66,40.16",1882.0
662e1e7bac0f1ab5caccde3fec44d07d,1,2,1,0.0,"116.44,40.24",12.0
663cbf77f8f8ee53fc4eb9eddce8b7ba,3,3,3,1515.0,"116.80,40.21",1740.0
663e9419512fb83b5e99f5a86d2b1eeb,2,3,3,7775.0,"116.44,39.69",7998.0
664a46f44e1aaf7c47c5f85c2e36c302,3,3,0,2498.0,"116.21,39.75",3155.0
66502be8eb1cdf2058af5bcd83c216ed,2,5,0,11655.0,"116.15,40.05",12026.0
6652b9f2bbb5acf017fde85eca18e011,1,4,2,1076.0,"116.14,39.96",1538.0
66542f0ab27022bb50a169aee54f375c,3,3,2,0.0,"116.36,39.66",464.0
665744ef825b7651d86e113d990a4dab,3,3,2,0.0,"116.21,39.86",866.0
66620952063b2e0517c417253e721dcb,1,5,3,181.0,"116.68,40.35",917.0
6663c5bc7bb9f15911597b439c11467a,1,4,1,185.0,"116.80,40.35",252.0
667b1e6f6adc1bb0c407940a960f8625,3,3,1,85.0,"116.55,39.93",697.0
6683e0da9738505e74042bf3dedc45d9,1,3,0,160.0,"116.30,39.51",753.0
669a3c4366929e4274ce969eb4fea018,3,3,2,0.0,"116.40,40.20",17.0
669cbee4987ab69e750ff82c77fd03c2,3,3,0,1550.0,"116.84,39.80",2163.0
669fe3918d5726b0a80fb8fa48f3f045,3,3,0,0.0,"116.44,40.04",151.0
66a2ffa1a69d5a5ad53688c1c8b99a79,1,3,0,595.0,"116.41,39.71",1037.0
66a4ec3cf50f49d57404880a164fd2cd,1,1,0,911.0,"116.27,39.77",1548.0
66ab925d07e4fcb1b9c56dc0a9213b3c,3,3,2,0.0,"116.20,40.07",542.0
66cc71cd87000e00ade0ea2dc8ddcd09,3,3,1,0.0,"116.18,40.06",325.0
66e69f6047e3fc76896c5e348fb4f6d7,3,3,3,0.0,"116.24,40.28",436.0
66ea658eb467441b7ccd0adf2442f1de,3,3,1,474.0,"116.49,40.05",632.0
66eec2122244405fd2b4d89261686cca,2,3,1,252.0,"116.97,40.40",871.0
66f130c97a28e551cee5b203e6ce122d,1,2,1,580.0,"115.99,39.80",1530.0
670545189dc63c22151f4232cd8bd7e1,2,4,2,268.0,"115.94,39.82",641.0
6707aa01c704cf7f154fd099f91ca0d5,1,4,0,85.0,"116.69,39.96",119.0
670b5739730c0817a6b9e147678670bb,2,5,0,643.0,"116.33,39.66",1265.0
670b61a89f2c547c16c23a59476bf07c,1,4,0,301.0,"116.52,39.75",1288.0
671a0eea3acdedd904a69c43fadc1bb1,1,3,0,4628.0,"116.67,39.62",5145.0
67237b92011113213780d0704132db22,2,4,3,17.0,"116.31,40.12",269.0
6738ce172e3706d10223d92ffc5841ab,2,5,3,0.0,"116.64,40.30",964.0
673a563ca68eada55b3f8452263f82fa,2,2,1,0.0,"116.17,39.80",7.0
6742c6019202443f3ea355e0973f476e,3,3,1,75.0,"115.74,39.56",128.0
674952cf4021e5072017475fc8ceb37a,2,4,0,0.0,"117.14,40.16",999.0
674f8827a1b1c8e91af0cec2c11c70e0,2,3,1,8736.0,"116.11,39.76",9315.0
